,target_mean
133832,0.08095099
133833,-1.49417015
133834,-0.48207008
133835,-0.87132615
133836,0.24602192
133837,0.96508601
133838,3.21379093
133839,-0.20184408
133840,-0.01002519
133841,1.46154057
133842,1.13695426
133843,-0.1237655
133844,-1.05948114
133845,1.43649737
133846,-1.62126791
133847,0.66502503
133848,0.04829773
133849,4.12243449
133850,2.14222035
133851,0.56488525
133852,1.0
133853,3.04621499
133854,1.0247152
133855,-1.70343935
133856,-0.69511244
133857,3.689412130000001
133858,-0.12340513
133859,-0.357888
133860,-1.63238326
133861,1.34095139
133862,-0.92225357
133863,0.32468595
133864,-0.77076856
133865,-1.31396149
133866,-1.00130555
133867,0.0811254
133868,1.63784462
133869,-0.79653648
133870,-1.2640576
133871,-0.5303471
133872,-0.66409568
133873,-0.51781895
133874,-1.79049134
133875,0.12303997
133876,-0.49537938
133877,-0.03586676
133878,-2.98700065
133879,1.25464592
133880,2.29824185
133881,1.16729881
133882,3.13771255
133883,-0.67500247
133884,-1.6753208999999998
133885,-0.93234987
133886,-0.13946648
133887,0.20175654
133888,-0.60880924
133889,0.37798845
133890,0.29607356
133891,1.37122954
133892,-0.99699197
133893,-1.05029804
133894,-0.874433
133895,-1.76013823
133896,8.0871075
133897,0.07645185
133898,0.75341031
133899,0.66289465
133900,0.40053793
133901,-2.41683974
133902,-2.20891436
133903,-1.6859963499999997
133904,0.09612741
133905,-1.79185629
133906,-1.10179649
133907,-0.19339666
133908,-0.02607217
133909,-0.03936656
133910,-1.18430333
133911,-0.45570937
133912,0.27133714
133913,1.21083378
133914,0.82754836
133915,1.1363176699999995
133916,-1.0
133917,0.1870749
133918,-1.23782246
133919,-0.8646949600000001
133920,0.75684198
133921,0.91358855
133922,-2.47372155
133923,-0.78499993
133924,-4.55633569
133925,0.02776143
133926,-0.26368906
133927,-1.02996255
133928,-4.00225245
133929,2.10509792
133930,2.53667209
133931,-1.60245363
133932,1.1996483
133933,-0.26055191
133934,3.67963233
133935,-0.0932426699999999
133936,-0.36501993
133937,-0.61409001
133938,1.0601405
133939,0.11950709
133940,0.12779429
133941,4.02687902
133942,-1.71751118
133943,-1.82542999
133944,0.61697564
133945,-0.60653107
133946,-2.28586562
133947,0.18372287
133948,2.07050188
133949,1.59998849
133950,-0.21909347
133951,-1.46780964
133952,0.4791606299999999
133953,-0.77352929
133954,1.44925333
133955,0.12229563
133956,-0.30304921
133957,0.2307053399999999
133958,0.11868849
133959,-0.2310718
133960,2.23376648
133961,-0.2548804
133962,-0.28750323
133963,0.44260498
133964,-0.39328927
133965,0.22108677
133966,0.63826381
133967,-0.06350424
133968,-0.01299429
133969,0.92707846
133970,-1.72872252
133971,1.03616036
133972,-0.84889118
133973,-1.98218818
133974,0.51288662
133975,7.45694575
133976,-1.18165699
133977,0.70975208
133978,-1.660965
133979,1.588229
133980,-2.11504022
133981,1.41966559
133982,0.0431775
133983,-0.7469708
133984,0.73389363
133985,-1.07094457
133986,-0.15492221
133987,1.00907602
133988,-0.81831155
133989,0.38097867
133990,-0.37008518
133991,-0.63657986
133992,-0.88200159
133993,2.39024504
133994,-0.75855959
133995,-0.49467355
133996,-2.04518418
133997,-1.87690834
133998,-0.23325615
133999,-0.05892179
134000,1.6226728
134001,1.44801666
134002,-5.95330886
134003,0.01475135
134004,0.82231839
134005,1.58210262
134006,0.40535909
134007,-0.25042548
134008,0.49918642
134009,0.37337473
134010,-1.39291862
134011,-0.00379158
134012,0.46500913
134013,5.301287180000001
134014,-0.25268422
134015,0.02608027
134016,1.17864198
134017,1.3386661
134018,-0.53003306
134019,0.42490197
134020,-0.28614352
134021,2.31231164
134022,2.00630486
134023,1.3835891000000002
134024,0.43528976
134025,-0.4432889699999999
134026,0.66091846
134027,0.65293996
134028,0.52617548
134029,0.2001418
134030,0.3816712
134031,0.47800882
134032,2.93910218
134033,-2.66811912
134034,-3.80496694
134035,-0.32138728
134036,2.9560515
134037,0.29651887
134038,-1.76748623
134039,1.87477146
134040,-0.80035918
134041,0.45081691
134042,-0.46891547
134043,-0.11522399
134044,0.0584870999999999
134045,-1.00302545
134046,0.18017007
134047,-0.86658736
134048,-0.60593334
134049,3.83336483
134050,0.81469415
134051,0.72481916
134052,1.11803285
134053,-2.36733659
134054,-0.51742918
134055,-0.40191874
134056,-1.21779007
134057,0.4790228
134058,-0.63988488
134059,0.01333262
134060,-2.18572893
134061,1.14268628
134062,0.98535024
134063,-2.45791537
134064,0.40653701
134065,1.90353368
134066,1.6442609900000005
134067,-1.50598142
134068,-0.18123603
134069,0.88764713
134070,0.54801592
134071,-1.47265742
134072,1.28732361
134073,0.58330854
134074,-1.62219224
134075,-1.82707279
134076,1.2501914
134077,-2.94521843
134078,1.04767318
134079,-0.28749208
134080,2.19601748
134081,4.60473045
134082,-6.27955622
134083,0.7304411
134084,0.80851145
134085,0.77272456
134086,0.17006763
134087,-0.94511577
134088,0.11646712
134089,0.30862304
134090,2.06538819
134091,2.1987973
134092,-0.32192809
134093,0.36385213
134094,0.34456909
134095,1.44060364
134096,0.7051554
134097,0.7349908
134098,0.37982893
134099,-0.97429088
134100,-4.55071963
134101,0.04839351
134102,-0.74522715
134103,0.18823376
134104,0.0
134105,0.26497221
134106,-2.32133733
134107,-0.31450624
134108,0.98946877
134109,0.2863619
134110,3.68824881
134111,2.19656013
134112,0.7105287
134113,-0.41375659
134114,2.89338688
134115,3.0973045
134116,-2.42685141
134117,-0.5740478
134118,0.40525897
134119,-0.10961297
134120,1.7783735699999998
134121,-0.28455678
134122,0.0
134123,-0.37047825
134124,0.87097522
134125,-0.45324737
134126,0.37148912
134127,-0.39235567
134128,-0.91304993
134129,-0.04026193
134130,0.71092884
134131,-33.21928095
134132,-0.19026704
134133,-0.6226368
134134,4.57425262
134135,0.33526969
134136,0.33402921
134137,1.59246411
134138,-2.55754263
134139,-0.14540856
134140,0.11102827
134141,3.72118251
134142,-1.09606103
134143,-0.98667454
134144,0.28147904
134145,-4.37800289
134146,-0.24645066
134147,-0.52861136
134148,0.0
134149,-1.42328697
134150,-1.62200192
134151,0.91224018
134152,3.56776952
134153,-0.21889631
134154,-2.31539878
134155,-1.04924352
134156,-0.03023115
134157,-0.144885
134158,-1.96877622
134159,0.2125567999999999
134160,2.06250392
134161,-0.66070089
134162,2.17513024
134163,-0.21443068
134164,-8.10846098
134165,0.49728405
134166,0.0537388599999999
134167,0.95025728
134168,0.52410125
134169,-0.8957403
134170,-0.93284054
134171,1.37304341
134172,-0.39293971
134173,0.7255757
134174,1.2279464
134175,-3.43826066
134176,-0.22566335
134177,-4.28184659
134178,-0.70860674
134179,0.03129055
134180,-2.31473333
134181,-1.26391539
134182,0.59854246
134183,0.24457307
134184,0.28413727
134185,-2.86401702
134186,-2.71606412
134187,5.75444826
134188,-1.52111056
134189,1.7248800200000003
134190,-1.60982581
134191,-0.37896069
134192,-0.80704439
134193,3.31534519
134194,-2.34706595
134195,0.66780098
134196,0.8707531
134197,-1.18052727
134198,-1.56138195
134199,-2.15431222
134200,3.34161092
134201,0.34525671
134202,1.67075373
134203,-0.59842907
134204,1.21868533
134205,0.20347937
134206,-4.40483261
134207,1.27774307
134208,0.92217525
134209,-3.00561688
134210,-0.06277065
134211,-0.43552887
134212,0.27429684
134213,-1.93319156
134214,0.86292685
134215,-0.3525784199999999
134216,-1.63399088
134217,-0.2156264
134218,3.23764869
134219,-0.67965049
134220,-0.63137046
134221,-0.34498136
134222,-1.77915435
134223,1.39195037
134224,0.90153253
134225,-1.11112972
134226,-0.26452331
134227,-0.2361547699999999
134228,0.73484426
134229,0.90307104
134230,-0.50613702
134231,-1.35906377
134232,1.85263021
134233,0.68341811
134234,0.67518826
134235,-0.66510916
134236,0.4799426999999999
134237,0.03421104
134238,1.04992903
134239,0.49262518
134240,-1.21737475
134241,-0.08262617
134242,0.48323611
134243,2.37621614
134244,0.10668956
134245,-0.05953789
134246,0.22646233
134247,2.6087545
134248,1.28448657
134249,-0.11249645
134250,-0.65539844
134251,1.90282592
134252,-0.25918467
134253,-0.65072662
134254,-1.26217443
134255,0.81653451
134256,-4.31302812
134257,-1.35916037
134258,-0.60947523
134259,0.91055927
134260,-3.60041508
134261,0.77459577
134262,-0.25093093
134263,1.01565428
134264,1.64563541
134265,-0.01941249
134266,0.53925757
134267,0.70772646
134268,-1.70600258
134269,0.175237
134270,-3.41040896
134271,-2.83354943
134272,-0.61061121
134273,-0.58409945
134274,1.07008045
134275,-1.03300924
134276,0.02156185
134277,-1.61661457
134278,-1.03047363
134279,0.73428538
134280,0.35555133
134281,-0.98654096
134282,0.26380751
134283,0.3236549
134284,-1.13875641
134285,-0.46771998
134286,-1.32721741
134287,0.8130613600000001
134288,-0.36373443
134289,0.35975366
134290,1.94867956
134291,0.76801818
134292,-0.20442072
134293,-2.19407614
134294,0.54625774
134295,1.60337376
134296,0.23130513
134297,-1.73484288
134298,-0.0980646499999999
134299,1.65503714
134300,-1.35200899
134301,-0.96569839
134302,0.377098
134303,2.87267295
134304,4.02351384
134305,1.95691446
134306,1.34033003
134307,-0.53596976
134308,-1.5972746
134309,1.03983872
134310,-5.62709179
134311,3.62918911
134312,-1.48027486
134313,1.32619246
134314,-0.66154379
134315,-33.21928095
134316,-0.99341549
134317,0.30349796
134318,-3.69640777
134319,-0.34633848
134320,0.4759543899999999
134321,0.9178281700000002
134322,1.61320559
134323,0.91123511
134324,0.10796835
134325,3.2583111499999995
134326,-2.04375822
134327,-0.19586428
134328,-3.18923896
134329,0.70856903
134330,3.01980918
134331,-1.75444162
134332,-0.02618506
134333,-5.56534611
134334,0.80867257
134335,-1.33257002
134336,4.0808864
134337,0.46638404
134338,0.89593017
134339,0.40669408
134340,-1.06977095
134341,2.16955613
134342,-0.49666762
134343,1.83951172
134344,1.91672334
134345,0.24884724
134346,0.18154279
134347,-0.03932724
134348,0.11709589
134349,-2.60132961
134350,1.7465478
134351,-0.18226227
134352,2.91844079
134353,-0.51486481
134354,-5.05140875
134355,1.43085475
134356,-5.61250319
134357,-0.6979528
134358,-2.43315129
134359,-5.53807526
134360,0.0
134361,0.41410881
134362,-0.61762552
134363,2.67011587
134364,2.9877576
134365,-0.42714238
134366,2.63008657
134367,-3.55110753
134368,0.84838462
134369,-1.90485622
134370,-3.12181115
134371,-6.72848492
134372,0.56459211
134373,3.6084146
134374,2.39025496
134375,0.49298199
134376,0.4730791799999999
134377,0.60838347
134378,1.06278962
134379,-0.45456453
134380,-0.21113003
134381,0.60837878
134382,-0.19206229
134383,-1.07664804
134384,0.2883007699999999
134385,0.09405087
134386,0.48450667
134387,0.51677153
134388,-0.41630972
134389,-1.84659418
134390,0.34057162
134391,-2.06263946
134392,-0.84365369
134393,-0.56094
134394,0.83724837
134395,0.69619656
134396,-33.21928095
134397,-1.6339851899999998
134398,-2.9733295
134399,0.15702077
134400,-0.18136164
134401,-0.00127218
134402,-0.515261
134403,-0.08781364
134404,0.16231004
134405,0.24089183
134406,0.31730991
134407,2.93027638
134408,1.7117196400000003
134409,0.3842686799999999
134410,1.83048339
134411,1.21020809
134412,-0.06318893
134413,2.73346068
134414,-4.02724254
134415,0.91582853
134416,1.3417592700000005
134417,0.05509677
134418,-0.3944479199999999
134419,3.19316519
134420,-1.45534508
134421,0.03166268
134422,-0.20551549
134423,-2.88046845
134424,-0.4273413899999999
134425,0.44999017
134426,6.0790428
134427,1.80030154
134428,0.40673119
134429,0.00443679
134430,-0.98674082
134431,-0.23197919
134432,0.75556314
134433,2.53769766
134434,-1.26234705
134435,4.89317196
134436,-3.25156979
134437,-0.03907917
134438,0.1836666
134439,-1.51051667
134440,1.8081795400000005
134441,-0.10115249
134442,1.40255181
134443,-3.77570105
134444,0.27780724
134445,0.092631
134446,-0.41010847
134447,-0.53396378
134448,-1.33555921
134449,0.4566489
134450,-0.23079412
134451,0.53643106
134452,0.11399535
134453,-0.99170265
134454,-0.04350872
134455,1.9268734
134456,2.42320382
134457,-0.27555496
134458,1.93584336
134459,-2.00468116
134460,-0.34956596
134461,-0.87936391
134462,2.9166428
134463,1.05774068
134464,-0.8100301399999998
134465,0.07030675
134466,1.15950434
134467,1.37804131
134468,0.53853816
134469,-0.24089961
134470,-0.79065739
134471,2.62024711
134472,-1.43043754
134473,-33.21928095
134474,-0.54066459
134475,-1.75977463
134476,-0.60444794
134477,-1.03742597
134478,1.90172621
134479,0.03949555
134480,3.0735677100000003
134481,2.57067651
134482,0.52297196
134483,-0.77186041
134484,0.12676318
134485,-1.89661133
134486,-5.79585928
134487,-2.56866656
134488,0.52273999
134489,-1.23589691
134490,1.78250565
134491,0.16467934
134492,-0.8961356600000001
134493,0.10112901
134494,-1.20378689
134495,2.05774859
134496,0.21545436
134497,-2.39007987
134498,4.26678654
134499,-0.06583373
134500,-0.1184275399999999
134501,-1.38466385
134502,-4.18277309
134503,-1.83114452
134504,0.25873845
134505,-0.95302024
134506,-1.06089774
134507,0.36532052
134508,0.70506528
134509,-33.21928095
134510,0.72669136
134511,-0.27728172
134512,-2.86975207
134513,-2.33243223
134514,-0.02571808
134515,0.1494809
134516,0.15506971
134517,0.30711049
134518,0.34063701
134519,2.54586955
134520,3.76091107
134521,0.20145624
134522,-0.25897137
134523,-0.25850944
134524,-0.56466435
134525,0.31903768
134526,-1.25631926
134527,0.97637391
134528,2.29788728
134529,-7.1021797
134530,-1.62498664
134531,-2.08851716
134532,0.33808466
134533,4.23613467
134534,-0.81522008
134535,1.34056135
134536,0.77869157
134537,2.0337607
134538,-2.95170375
134539,-4.1256954
134540,-2.77534426
134541,0.95696426
134542,-1.72386167
134543,-0.60429965
134544,2.72919312
134545,-0.15452096
134546,1.49620891
134547,3.07252285
134548,2.57439132
134549,2.15840501
134550,-0.10925385
134551,-0.09613762
134552,1.0796258
134553,-1.46289247
134554,-0.67996179
134555,-0.79090951
134556,1.2959228
134557,4.97891585
134558,-1.61140681
134559,-1.43152213
134560,-2.14213268
134561,-0.74461478
134562,-0.00346947
134563,2.02632387
134564,-0.30017389
134565,1.216981
134566,-3.33810022
134567,0.89230441
134568,5.10378736
134569,0.6960538400000001
134570,-33.21928095
134571,-1.73288744
134572,-0.16645971
134573,-2.26220767
134574,-0.33444903
134575,0.90865223
134576,-1.14712704
134577,-1.64326015
134578,1.72279718
134579,2.10701825
134580,0.43982391
134581,1.07869003
134582,-0.0397041
134583,1.18883376
134584,-0.8863085799999999
134585,2.76648416
134586,-0.50967922
134587,0.20550959
134588,0.97681619
134589,-2.48434557
134590,0.94350513
134591,0.96740772
134592,-0.43246967
134593,-0.61730315
134594,-5.08089216
134595,-1.21444108
134596,0.24127596
134597,-0.22840617
134598,-0.02291444
134599,-0.454039
134600,0.38795116
134601,0.52614195
134602,1.5017382500000005
134603,1.59126547
134604,-2.04415892
134605,-0.8286207299999999
134606,0.7440077400000001
134607,0.04817042
134608,-0.23708665
134609,0.20815788
134610,-1.3971766
134611,-1.90102887
134612,-0.3477214
134613,-0.51667141
134614,0.0282197799999999
134615,-1.6867038599999995
134616,2.33033195
134617,-0.93853303
134618,-1.13122899
134619,-1.55832807
134620,0.16711455
134621,1.51680715
134622,3.01077984
134623,-2.69147562
134624,-3.05818984
134625,1.8214564900000003
134626,-3.6576514100000006
134627,0.3233829599999999
134628,-0.50675161
134629,0.8575993499999999
134630,1.23873341
134631,-1.53914511
134632,-1.26373189
134633,3.4519175600000005
134634,0.4901842799999999
134635,-2.06329813
134636,0.03552534
134637,1.3504325899999998
134638,1.56331684
134639,-0.04915078
134640,0.52183848
134641,5.87326574
134642,1.55831279
134643,-0.86591089
134644,-0.05920051
134645,-33.21928095
134646,-2.01635558
134647,-0.07741718
134648,-0.95498201
134649,0.60196217
134650,0.24267514
134651,-0.51133196
134652,0.11643454
134653,-2.19069048
134654,-1.94034938
134655,-0.64701467
134656,-0.97162351
134657,-1.05340026
134658,-0.01315321
134659,1.23894595
134660,-0.39642746
134661,-2.18568839
134662,-2.11224256
134663,-2.57089542
134664,-0.83187365
134665,0.32448069
134666,7.512512859999999
134667,-2.3549981
134668,-0.75072083
134669,1.1658412099999995
134670,-1.0319141
134671,0.90440533
134672,3.810394500000001
134673,1.61283223
134674,2.73447604
134675,-1.01421165
134676,0.61939146
134677,0.25785546
134678,0.41061235
134679,-2.00218077
134680,1.30024926
134681,1.01162222
134682,0.2862245
134683,3.46435787
134684,-2.53488073
134685,-0.2836816
134686,3.78343998
134687,0.4798190699999999
134688,-0.3089727
134689,-0.04656115
134690,0.2474051
134691,1.32184093
134692,2.23950995
134693,0.59353066
134694,2.01529895
134695,-0.44481481
134696,-0.50224084
134697,-1.67777016
134698,0.0
134699,-1.5421547600000003
134700,1.15267553
134701,1.62321653
134702,-1.15135513
134703,-0.63064806
134704,0.44645939
134705,-2.77466391
134706,-0.22680694
134707,-2.00078795
134708,0.48113063
134709,0.93631979
134710,0.54489434
134711,2.04686935
134712,1.75523341
134713,-0.42350408
134714,0.3431039900000001
134715,-1.63530362
134716,-1.067525
134717,-0.0286436399999999
134718,1.87398259
134719,1.94989765
134720,1.46042904
134721,-33.21928095
134722,0.45710489
134723,-0.03576195
134724,-0.8371600200000001
134725,-0.51867396
134726,-2.78035819
134727,-2.73041429
134728,5.9368231
134729,0.74519817
134730,0.03202422
134731,4.35375538
134732,0.59356207
134733,0.1249513
134734,0.38584413
134735,-1.91838623
134736,-1.14946481
134737,-1.94072094
134738,1.05695552
134739,-0.7205465
134740,-0.37701645
134741,4.29474758
134742,-0.44186871
134743,-0.45062962
134744,-0.8965680599999999
134745,-0.02044643
134746,0.28923408
134747,0.20947793
134748,-0.18157658
134749,-1.4652448
134750,0.3206656
134751,1.40306755
134752,-1.02567919
134753,-1.1439078
134754,-0.2367943
134755,0.33792302
134756,0.34663767
134757,-1.47048156
134758,-0.95583867
134759,-0.45166673
134760,2.08368207
134761,0.81761935
134762,0.0
134763,0.79672406
134764,0.41256861
134765,-0.86269519
134766,-0.24058118
134767,0.55415551
134768,0.13766198
134769,0.75427511
134770,0.67489241
134771,-1.7312378899999998
134772,0.24416525
134773,-0.40376853
134774,0.91103992
134775,0.0
134776,-1.6004058
134777,0.7868007999999999
134778,0.4221046899999999
134779,-0.29286906
134780,-0.11637299
134781,-3.3252282
134782,0.12258341
134783,-5.57954948
134784,-0.41072835
134785,-0.20254784
134786,1.03692383
134787,0.1254547
134788,0.84395785
134789,-0.22573804
134790,-4.38909475
134791,0.28369418
134792,-0.34440597
134793,0.68501581
134794,-0.50216202
134795,-1.3289732
134796,-4.44296278
134797,-0.14520941
134798,-4.20609981
134799,1.0185857
134800,4.02959938
134801,3.85733864
134802,0.55643643
134803,-1.2359404
134804,2.82498352
134805,-0.68623641
134806,-1.7476715
134807,3.6833346
134808,0.01212714
134809,-0.06438784
134810,-0.26565109
134811,-1.14133114
134812,-7.70553365
134813,5.13545278
134814,-1.50235193
134815,-1.825429
134816,1.02520338
134817,-0.06665771
134818,-2.33097323
134819,-1.86405508
134820,0.03613075
134821,-0.14219727
134822,-2.17174244
134823,1.94061237
134824,-1.3427385
134825,-0.77140636
134826,0.06411173
134827,1.70820119
134828,0.33566818
134829,0.05153951
134830,-1.5273198
134831,1.79256099
134832,2.14613381
134833,3.00859313
134834,0.34761658
134835,0.29663231
134836,-2.0657644
134837,0.17496246
134838,2.04562668
134839,1.77271126
134840,-2.13683849
134841,-0.9523747099999998
134842,0.3118282
134843,0.4412291
134844,5.24547085
134845,-1.13608914
134846,1.58942274
134847,-1.04850892
134848,7.69636668
134849,-0.16598792
134850,2.9902744
134851,-1.04890949
134852,0.10052482
134853,0.01491756
134854,-3.6930863500000006
134855,-0.71274898
134856,3.5264541000000005
134857,0.01504556
134858,1.11993742
134859,-0.95998659
134860,-0.37777014
134861,2.24368346
134862,3.2891481100000006
134863,-1.98312205
134864,-0.83502384
134865,0.31140549
134866,-0.9293472000000002
134867,1.57239834
134868,-0.45323093
134869,3.26042798
134870,3.10860049
134871,-2.02535391
134872,0.40897202
134873,-1.48514337
134874,-1.35198117
134875,-0.27427275
134876,-6.03537897
134877,4.69807954
134878,-0.97922623
134879,-2.06989853
134880,-0.16561159
134881,-1.00941952
134882,2.54620265
134883,2.41186078
134884,1.46868175
134885,0.21365269
134886,-0.98288562
134887,0.80720465
134888,-1.2468341
134889,0.0
134890,0.48970935
134891,-0.25217677
134892,1.08931324
134893,-1.1103535
134894,2.03732698
134895,0.15496934
134896,1.45733452
134897,1.31028809
134898,0.35748004
134899,-0.94950912
134900,-3.1062270399999994
134901,0.29327506
134902,2.01797464
134903,-0.35033306
134904,0.0
134905,-1.60496203
134906,0.16357573
134907,-2.09525531
134908,1.4395433799999997
134909,0.03961648
134910,-0.6379525
134911,-0.20692409
134912,0.16704981
134913,-1.03173695
134914,-3.3762182499999995
134915,-1.05608962
134916,-1.14634686
134917,-0.31352379
134918,1.28052356
134919,3.65878273
134920,-0.96682338
134921,0.84443555
134922,2.77776576
134923,-0.70607235
134924,-2.446586
134925,1.0806915
134926,1.14295795
134927,-0.08628831
134928,0.57220337
134929,-1.00436362
134930,-0.8615318
134931,2.7180971
134932,-33.21928095
134933,0.71529883
134934,0.89752446
134935,-0.46050336
134936,-1.44476509
134937,2.87800353
134938,0.83880451
134939,0.8880329
134940,-2.97497862
134941,0.91662306
134942,-1.46834614
134943,0.22018074
134944,-0.65615295
134945,0.9259532
134946,-1.33210061
134947,-1.96318522
134948,-0.06120826
134949,0.87918376
134950,-1.14343091
134951,-0.27585342
134952,1.36259019
134953,2.37030427
134954,0.54109955
134955,0.06602441
134956,-0.39566747
134957,2.22590117
134958,-0.45535275
134959,-1.26167249
134960,0.376041
134961,-0.07738362
134962,-2.49197619
134963,0.21528101
134964,-0.26221477
134965,-1.30912107
134966,0.62755315
134967,5.11519975
134968,0.71818238
134969,0.44411212
134970,3.68656132
134971,0.8014847
134972,0.22695128
134973,-0.34438477
134974,0.37897144
134975,1.14454616
134976,-0.07095324
134977,1.12671181
134978,3.59165548
134979,0.24448611
134980,0.3115988
134981,1.26660524
134982,1.33384863
134983,-1.6500490299999997
134984,-0.71358686
134985,3.62230246
134986,0.4474589799999999
134987,0.22393067
134988,-1.6386915
134989,0.91946926
134990,2.052209
134991,-0.0961300199999999
134992,0.40965589
134993,-6.58474389
134994,-0.39825962
134995,-3.10186945
134996,0.23037955
134997,-2.13472396
134998,0.11532998
134999,-0.17806836
135000,-1.67829521
135001,-0.02426386
135002,-0.73821647
135003,0.68269597
135004,1.19979417
135005,1.84356848
135006,-1.31154897
135007,0.01297927
135008,0.37837023
135009,-2.20212026
135010,-0.52693461
135011,-2.70021432
135012,0.08736786
135013,-0.75664648
135014,2.15104414
135015,-2.18029828
135016,0.33011528
135017,1.04538009
135018,-0.45982172
135019,2.61523971
135020,-0.62166405
135021,0.22562427
135022,-1.6757416499999995
135023,0.86022684
135024,1.74126263
135025,2.27911547
135026,-1.5127546099999998
135027,0.69768286
135028,-1.98239458
135029,0.22172879
135030,3.40609497
135031,-0.43620826
135032,0.3909461
135033,0.12261233
135034,1.56869282
135035,-0.00144826
135036,1.02692055
135037,0.18526852
135038,-1.0051064
135039,-0.095925
135040,-3.32791262
135041,-0.49883114
135042,-0.65089689
135043,-7.94770706
135044,-0.79260917
135045,-3.89418951
135046,1.93611797
135047,-0.75469488
135048,0.36281937
135049,0.09183442
135050,-1.15477985
135051,0.11816435
135052,-2.13763148
135053,1.7401847999999998
135054,-0.28631257
135055,1.61727302
135056,-1.1487976
135057,0.13343608
135058,-3.31274093
135059,-2.21530407
135060,0.0
135061,0.55835296
135062,-0.24733641
135063,0.78595746
135064,-0.44859938
135065,-0.15795676
135066,0.31985806
135067,-0.56472555
135068,-2.45957297
135069,-1.78187497
135070,0.12646149
135071,0.80098879
135072,2.48108908
135073,1.78878725
135074,1.43220924
135075,0.33681206
135076,1.06452166
135077,0.07577498
135078,0.64559484
135079,0.53199289
135080,0.39153149
135081,1.0461118
135082,-0.15573898
135083,-1.12778804
135084,-0.05491244
135085,-2.50253221
135086,-1.12854516
135087,-2.17185116
135088,1.79093881
135089,1.90475999
135090,-0.72214007
135091,-0.0530758399999999
135092,0.63611706
135093,-0.35952289
135094,0.31511994
135095,0.54756829
135096,0.60367976
135097,2.93366256
135098,1.00942606
135099,1.42129979
135100,-2.5433232299999995
135101,0.12038481
135102,-1.66147307
135103,-0.18263986
135104,1.48902983
135105,-0.36960795
135106,0.49185648
135107,-0.44592527
135108,0.37257673
135109,0.79382291
135110,-1.80967131
135111,1.88905322
135112,-0.05756117
135113,1.51017203
135114,0.13340399
135115,1.20751553
135116,0.40011392
135117,-1.06261299
135118,1.074105
135119,-1.17798492
135120,-1.85620741
135121,-1.81737521
135122,-0.51020746
135123,-0.91117493
135124,1.39372999
135125,-0.1668433
135126,0.87153611
135127,-0.76113921
135128,0.00277935
135129,1.16349229
135130,0.42079381
135131,-0.90144411
135132,-0.63647786
135133,-1.00920006
135134,-0.15242054
135135,2.66442962
135136,0.86788522
135137,1.27447323
135138,0.56667632
135139,-6.334284609999999
135140,0.96294603
135141,-0.1136423099999999
135142,-0.90621572
135143,0.21868921
135144,-0.32237816
135145,-1.07321062
135146,1.24296695
135147,-0.8883261099999998
135148,0.1996507599999999
135149,-0.07484117
135150,0.11628866
135151,-0.19475354
135152,-1.05160765
135153,0.79672264
135154,0.24912777
135155,2.17366794
135156,0.21328312
135157,-2.54408387
135158,-0.77912941
135159,4.11183364
135160,0.09263709
135161,0.32018346
135162,-3.80324926
135163,2.31876448
135164,0.28082095
135165,-1.04990858
135166,0.29300473
135167,-2.83613581
135168,0.23524778
135169,-0.79072585
135170,-0.54264137
135171,0.95422797
135172,0.46972952
135173,0.35122727
135174,-0.76958238
135175,-0.36397634
135176,-2.24240847
135177,0.24415254
135178,-1.35579435
135179,0.74997738
135180,0.18435183
135181,-2.08212042
135182,1.76515825
135183,-2.51173509
135184,0.7944697
135185,0.39438618
135186,-0.54735024
135187,-1.30901914
135188,1.3240091
135189,-0.47203283
135190,-0.14149267
135191,-0.45758761
135192,-0.50218778
135193,-0.46700045
135194,-1.15080689
135195,0.45741719
135196,-2.21560106
135197,-3.9169761
135198,-0.05792963
135199,-0.19852982
135200,0.71061734
135201,-1.0902801
135202,-0.8119563500000001
135203,1.47762809
135204,3.34602377
135205,0.10977504
135206,-0.77277709
135207,-0.69172204
135208,0.7743597900000001
135209,1.02367108
135210,3.0270056
135211,-0.76481991
135212,-2.94815926
135213,2.18130226
135214,0.34931569
135215,-4.13293322
135216,0.7098577999999999
135217,-2.54781093
135218,-0.46465056
135219,1.86440198
135220,0.42001835
135221,-0.89196546
135222,0.78201525
135223,1.53512032
135224,-1.37463131
135225,-1.51589944
135226,-0.2483119299999999
135227,0.7006219
135228,0.6847759800000001
135229,-3.47725064
135230,0.25913456
135231,0.10568538
135232,-0.55310282
135233,1.14870601
135234,1.08013017
135235,-33.21928095
135236,0.20870548
135237,1.34350233
135238,-0.7208312
135239,0.56297949
135240,-0.8667684
135241,-0.25177958
135242,1.04524395
135243,1.02780224
135244,-0.23507839
135245,0.10045193
135246,-0.16891598
135247,-0.13512068
135248,0.14283396
135249,1.46562016
135250,0.49417142
135251,0.6656228
135252,-1.14488294
135253,-1.79117429
135254,4.23361396
135255,-2.40184196
135256,0.21082081
135257,-0.29083558
135258,-2.1327317
135259,0.31423348
135260,-2.5053116
135261,0.2314568299999999
135262,-2.37250121
135263,-1.48714511
135264,-0.34924006
135265,-0.96054197
135266,0.28662406
135267,-2.13380292
135268,-0.60542062
135269,-0.04101955
135270,1.87908965
135271,-1.07928613
135272,2.9535926099999994
135273,-33.21928095
135274,1.11431513
135275,0.0
135276,-0.48247419
135277,1.12712539
135278,-0.04004284
135279,-0.46892027
135280,1.08496988
135281,-33.21928095
